Column1,Unnamed: 0,No.,Comment,Label
289,289,290,hôm_qua a ik vs u90 nhà_nghỉ nè,2
6797,6797,6798,tởm v,0
461,461,462,xong hẳn : ) ),0
1828,1828,1829,flo flo rank múa v đc r,0
6105,6105,6106,thử đường sủa câu đấm mồm súc_vật mày,2
5862,5862,5863,ưin đi mấy,0
5742,5742,5743,win,0
1421,1421,1422,blv ae chửi v,0
5170,5170,5171,đánh dở chết xong sủa dơ,1
2151,2151,2152,mấy bố bảo mdh đi săn mdh 3 game 0đ,0
1729,1729,1730,đừng trù bọn kia,0
4173,4173,4174,omni k dễ_dãi,0
6646,6646,6647,mid bắn,0
3283,3283,3284,dp cháy kia gắt đấy,0
1785,1785,1786,fl bắn đc bn 1 cân 4 fl nổi bọn 1 vét 4 nổi điên map thua,0
5110,5110,5111,đằng,0
6515,6515,6516,ff,0
111,111,112,can i chịt yogurt,2
415,415,416,the_guard ngựa_ô đấy . nguy_cơ vô_địch,0
3711,3711,3712,khéo kéo_lại,0
2326,2326,2327,so_sánh fl giao_tranh hq,0
4462,4462,4463,tèo tèo tèo teo téo,0
3920,3920,3921,199 atk manh dc,0
1887,1887,1888,hảo camera,0
3635,3635,3636,hh rank nhiêu mixa_vậy,0
6934,6934,6935,2 súng 2 : ) ) ) ),0
953,953,954,ck,0
6634,6634,6635,ghé tai sát bờ môi,0
6471,6471,6472,sp gà nk team,0
6667,6667,6668,mia vãi lồn,2
2289,2289,2290,gọn lẹ tý hổ ok,0
1055,1055,1056,đc yoru r,0
2473,2473,2474,shin trận ae,0
957,957,958,try hard di_lok,0
5171,5171,5172,mấy thằng đồng_đội lồn,2
2025,2025,2026,không ? ?,0
3419,3419,3420,đồ m ?,0
1109,1109,1110,cút hang đi,1
1214,1214,1215,1 máu,0
7463,7463,7464,kati coi ngta đánh liss,0
1305,1305,1306,anh_em quân_đoàn thất_vọng,0
2549,2549,2550,thắng trận 13 thua trận 14,0
3289,3289,3290,ns đi lane yếu r lo j,0
4114,4114,4115,medu xún núi,0
5340,5340,5341,đừng pick,0
4658,4658,4659,vang vl,1
1881,1881,1882,gp cooleen,0
3331,3331,3332,đ . c ? awesome,0
7047,7047,7048,xay cau,0
4523,4523,4524,thua fanboy ?,0
5399,5399,5400,tầm,0
2073,2073,2074,12k1 view r,0
4890,4890,4891,ông kia thầy_cúng đi : ) ),0
2847,2847,2848,17 - 9 wỷ awesome,0
6512,6512,6513,núp núp,0
6222,6222,6223,camp mid lồn,2
3962,3962,3963,ngã chết : ) ),0
3086,3086,3087,boom chậm : ) ),0
6656,6656,6657,mạng nguyowfng tao chết,0
7379,7379,7380,tua pha atrox đi,0
2891,2891,2892,3k sea bữa_nay medusa mid . mid người_ta rồng hổ . mid medusa bú rừng,0
222,222,223,nhàn vcl @ @,1
1300,1300,1301,ăn hên đc mấy kill lẻ vô top 4 hay_ho,0
5529,5529,5530,feed,0
7818,7818,7819,108k gengu ăn_hành,0
1561,1561,1562,nịt 50k view,0
3625,3625,3626,hèn_vậy,1
5267,5267,5268,bot win,0
3263,3263,3264,vy trốn r,0
2212,2212,2213,mong chủ_tịch mp3 trả_thù giúp 7 cỏ,0
2124,2124,2125,mà fl giải tg đánh ổn mấy giải tg trc ae chê nhể : v ?,0
2452,2452,2453,sao red k máu trụ_vậy,0
2079,2079,2080,liên_hoan xác_thịt : v,0
1077,1077,1078,"@ sinhtoxic hiền kêu bắt_nạt , mách @ valorant vietnam",0
7731,7731,7732,doran ô nội bố,0
7457,7457,7458,má ghê vãi cặc,1
7766,7766,7767,thả tiếp clm,1
2035,2035,2036,kiểu vn đi,0
6120,6120,6121,tao gank top,0
7802,7802,7803,hi_vọng game gam thả second 1 ván dang dự,0
6009,6009,6010,ys fl,0
6246,6246,6247,m tao fl kịp ?,0
6613,6613,6614,đừng nhắc faker t,0
7512,7512,7513,nhánh thua hẹn se ck tổng_thôi gundam,0
6142,6142,6143,add đi,0
1388,1388,1389,cỗ vũ tâm_lý r kkk,0
7718,7718,7719,skin ma kiếm ? whyyyy,0
4094,4094,4095,nhảy đi shox,0
1581,1581,1582,cố vn pe & fl cố bùng cháy,0
7024,7024,7025,chán lắm : ) ) ) ) ),0
1041,1041,1042,0 - 100,0
1973,1973,1974,hq thua,0
5812,5812,5813,top,0
3777,3777,3778,gậy đẩy : v,0
6854,6854,6855,gam 20 gg vả mấy thằng nhụccccc,2
7725,7725,7726,pause đổi kèo anh_em nhận_định ban_đầu đánh ngược_lại,0
3978,3978,3979,ngài già đẹp_trai,0
3066,3066,3067,blame lợi_thế awesome,0
7283,7283,7284,,0
5669,5669,5670,đi mid,0
653,653,654,jamppi ? ? ?,0
1834,1834,1835,fr fw ao_trình,0
4974,4974,4975,thắng kêu out trình bố thua kêu nhả ? ? ? fan gân đàm,0
1779,1779,1780,"fe vô_địch ko đéo , booya tự_hào vn",1
5142,5142,5143,non,1
5807,5807,5808,bắp_cải,0
4156,4156,4157,oracle heal,0
2919,2919,2920,. . tưởng thi chướng_ngại_vật,0
110,110,111,đáy xh zeros t1_con,2
2242,2242,2243,chửi nãy_giờ bắn thay đội fl đi ? ? ? chửi miệng đéo bắn người_ta đừng chửi ok,1
5803,5803,5804,toàn dạy tuyển_thủ game,0
7433,7433,7434,se thẳng vòng bảng k,0
4019,4019,4020,ngài âu dương_phong,0
5841,5841,5842,mày gank,0
2401,2401,2402,ráng câu late đi,0
1539,1539,1540,chuẩn_bị đài_nói tiếng việt : ) ) ),2
861,861,862,12 round jamppi cầm op 1 - 2 round over chốt game,0
498,498,499,"hồi 2020 trông hope , đen éo thế_giới , 2021 đánh bẩn mắt vch",1
6943,6943,6944,tôm ko ...,0
1257,1257,1258,a bâng_oiiiiiiiiiii,0
386,386,387,viper controller,0
3157,3157,3158,delay : d,0
5712,5712,5713,lee,0
1471,1471,1472,bút_bi le dần,0
6021,6021,6022,spell kìa sp,0
1914,1914,1915,heavy vô_địch r,0
3548,3548,3549,gay gun,0
5183,5183,5184,vãi cặc sứ_giả,1
6779,6779,6780,bậy_nha,0
5822,5822,5823,lồn coi phim sex,1
7805,7805,7806,trao cúp đánh nửa tốn,0
6839,6839,6840,vứt allain sọt rác đi,0
2250,2250,2251,ngắm chuẩn_kinh,0
6257,6257,6258,,0
2596,2596,2597,toàn fan trần_bình,0
4423,4423,4424,tăng_tốc vứt,0
141,141,142,xạo ác,1
3896,3896,3897,medusa chả tác_dụng,0
311,311,312,vãi : ) ) ),1
1021,1021,1022,@ kaitoss phan bắt > <,0
4624,4624,4625,ulti ăn_hại vl,2
1592,1592,1593,lịch đáu trg danh_vọng k mn,0
5291,5291,5292,top,0
449,449,450,liquid vé vớt,0
7300,7300,7301,3 ko . rank đánh ngáo,1
6588,6588,6589,gáy gáy vui mấy : ) ) ) ) ),0
1578,1578,1579,cố mqks,0
2484,2484,2485,sos bro,0
1614,1614,1615,"bot bắn kill , thua bớt ",0
7553,7553,7554,mấy thằng lpl bịp dậy,0
3518,3518,3519,g2 ban de_airport,0
3799,3799,3800,lò_xo kick bait,0
5052,5052,5053,ff,0
388,388,389,raze dif,0
4678,4678,4679,vcl sóc lọ,1
314,314,315,đù live youtube lun,1
2806,2806,2807,@ lê_minh hân_vy,0
1802,1802,1803,fl non,0
3892,3892,3893,"medu lv 18 , slark lv 12",0
1106,1106,1107,mấy bot khôn vl,1
1294,1294,1295,airi gánh vãi,0
3019,3019,3020,bắn giời t đường site : ) ),0
7721,7721,7722,tay run_r,0
5614,5614,5615,tội_nghiệp,0
5664,5664,5665,vãi lồn cắm đấy,1
4712,4712,4713,vlone,1
1075,1075,1076,@ nana_đồ đanh_đá,0
57,57,58,bóng vl,1
5797,5797,5798,quăng game ah,0
4217,4217,4218,ska di đẹp,0
4330,4330,4331,showmatch try hảd = ) ) ) ) ),0
4567,4567,4568,tp ? ?,0
5125,5125,5126,thằng sp unti vãi lồn,2
3207,3207,3208,chuẩn_bị training team ngày_mai nè,0
143,143,144,da đen da mặt trắng ? ? ? ?,0
8080,8080,8081,t_con ko,0
6428,6428,6429,lsao,0
7570,7570,7571,"team gg 3 thằng hàn đầu_quân , top lck",0
6771,6771,6772,top out counter,0
1086,1086,1087,"@ nana chào , đứng chìll",0
8049,8049,8050,ngộ game vỡ mồm,0
3309,3309,3310,cứ ư_ử cửng vãi lồn,1
7342,7342,7343,cập bót ah game trc,0
2753,2753,2754,ép trụ mega,0
4289,4289,4290,sadboi,0
2278,2278,2279,ngx lụm 20 kill bth kìa : ) ),0
3322,3322,3323,cười ? ? ?,0
673,673,674,siuuuuuu,0
6789,6789,6790,nextttt,0
2397,2397,2398,r m ủng_hộ vn ch ? mồm kêu chớp chớp kia ủng_hộ hả ?,0
4915,4915,4916,ko gank dc full rừng ngố,0
7057,7057,7058,đe_a,0
26,26,27,"out trình sea éo , nghi_ngờ",1
4215,4215,4216,đấy smooya bắn đầu r đấy,0
2038,2038,2039,ko cup top 6,0
5182,5182,5183,vc sứ_giả,1
412,412,413,toàn mấy ngoài_lề giải_đấu kém hấp_dẫn : (,0
106,106,107,đá aee,1
7529,7529,7530,win coi chán lắm,0
476,476,477,stand in 2 thằng bắn qq,0
1093,1093,1094,fan tuân sủa gầm cầu lào_cai,2
46,46,47,10 tỉ fan,0
5721,5721,5722,xanh,0
592,592,593,tran 1 fnc nip thang vay may ong,0
7111,7111,7112,top lữ_bố ok r,0
2763,2763,2764,kiểu j,0
5681,5681,5682,,0
1028,1028,1029,@ khang nguyễn_quốc description stream ghi ô,0
2294,2294,2295,jiro đánh ko di_dời kakaka,0
2574,2574,2575,"mn đừng vây nx , áp_lực = ) )",0
122,122,123,tướng ảnh bóng vl,2
1046,1046,1047,champer diff r,0
272,272,273,: ) ) đầu coi zà youtube : ) ) ),0
36,36,37,classic lỗi vl,1
5993,5993,5994,đéo kịp,1
794,794,795,nghiện dở,0
2247,2247,2248,ng việt đi thế_giới đell lo cổ_vũ đc hài,0
2194,2194,2195,mẹ t_béo,2
1114,1114,1115,vcl un ti,1
8002,8002,8003,uống cà_phê,0
6147,6147,6148,xong farm,0
4044,4044,4045,ngài sô,0
7204,7204,7205,acc kia lỗi elo k đánh a,0
1079,1079,1080,vn vô_định,0
6209,6209,6210,nunu đấy,0
4028,4028,4029,ngài thăng_hoa lắm ar,0
621,621,622,bắn_nhanh,0
6594,6594,6595,vl b pick team đỉnh,1
5054,5054,5055,4 đứa,0
5980,5980,5981,ping đéo cno ày đi,1
3242,3242,3243,"1k máu 1k7 mana dmg dmg , 21p mds k chết",0
7142,7142,7143,mấy gamr tuổi_thơ đi zai,0
5447,5447,5448,bắt tao chết 5 thằng,0
6283,6283,6284,nãy hồi,0
4598,4598,4599,truyền_điện : ) ),0
4013,4013,4014,ngài k quen awesome,0
1593,1593,1594,mấy chớp di_dời,2
1700,1700,1701,dm bóng,1
3597,3597,3598,haaha bé bò space ngài awesome,0
2686,2686,2687,vào bắn oách,0
5323,5323,5324,đéo hieu thua pha,1
7208,7208,7209,50 trận thoát sắt,0
7714,7714,7715,trận 1 1,0
1626,1626,1627,cộng_đồng đài tiếng việt e,0
657,657,658,jampi ult liên_tục,0
6384,6384,6385,swap,0
4225,4225,4226,quạt đực r,0
4742,4742,4743,win active phần_cứng máy tháo lắp tốn công free,0
7649,7649,7650,sylas hãm = ) ),0
3611,3611,3612,hát quốc_ca,0
6754,6754,6755,không cười = ) ) ),0
2579,2579,2580,thua vcl,1
1755,1755,1756,evos quẩy nát trận chung_kết . chỉ bắn 2 ván top 3 : ) ),0
33,33,34,đm ảo đấy,1
2943,2943,2944,alo ghét awesome,0
5521,5521,5522,cover tao,0
1127,1127,1128,vl cháy bắn,1
7604,7604,7605,chạy nhanhh,0
2631,2631,2632,tranh_cãi mệt não,0
2207,2207,2208,bt,0
1579,1579,1580,cố sgp,0
3941,3941,3942,mượt_vl,1
131,131,132,clm fbi open the_door,1
6456,6456,6457,thua đấy zai,0
4646,4646,4647,vaiz nồi nhanh_thế,1
4951,4951,4952,"blv nc k chữ blv chi v trời , job ghê",0
6380,6380,6381,pick tướng out vãi cặc,1
5763,5763,5764,bọn đá map,0
1656,1656,1657,đánh stage xong 2 thành_viên,0
3440,3440,3441,du keo 500k kia,0
1105,1105,1106,lz jett bắn điên vcl,1
985,985,986,vte horizon = ) ) ),0
2902,2902,2903,458 . nyx 458 . thọ kẹt 458 . nít đánh_thế lol,1
6807,6807,6808,bảo ý_thức kém tự_ái,0
8057,8057,8058,hàn sục ko kv tham_gia rank hàn thua lpl cktg thua,0
808,808,809,jamppi cầm vandal ngon đấy : ) ),0
6963,6963,6964,cạy két sếp đỉnh,0
6060,6060,6061,acc t dan h2 acc,0
4056,4056,4057,ngài vã rank medusa r ae awesome,0
43,43,44,xl ác,1
3105,3105,3106,cá_hồi,0
1321,1321,1322,avt nổi 18 t,0
6423,6423,6424,tru1 đi,0
6769,6769,6770,gánh dậy,0
3817,3817,3818,lừa đc 2 sup awesome,0
4998,4998,4999,sylas đánh ác vãi cặc,1
5424,5424,5425,ma ' mày,2
7850,7850,7851,hom nao se danh nhi,0
3299,3299,3300,crowd hôm_qua gl đông : v,0
3208,3208,3209,chui hang,1
3434,3434,3435,dp trâu,0
6939,6939,6940,anh_em ko spam icon ah,0
6061,6061,6062,câm mẹ mồm đánh,1
2704,2704,2705,thăng_hạng đi hev k ...,0
2426,2426,2427,kiểu j ?,0
3788,3788,3789,len_tank,0
7591,7591,7592,nội đánh cháu,2
4487,4487,4488,"người_ta đánh medusa cháy bú , ai_ngờ sml = ) )",1
5279,5279,5280,dc m kéo đc,1
1647,1647,1648,gà kinh địch,0
6734,6734,6735,chovy tiếng trung,0
8,8,9,device đi tù vc,2
7672,7672,7673,địa_hóa_quỷ,0
7190,7190,7191,ván kayn rừng đi,0
567,567,568,@ phi_tran seagame sea ha k thui,0
7444,7444,7445,quốc nhục gam,0
3790,3790,3791,xe awesome /,0
4713,4713,4714,vnpt_hater,0
6691,6691,6692,game nát,0
2395,2395,2396,quý báo hôm_nay đánh ta,0
883,883,884,faker già r ma zuong ê,0
8050,8050,8051,bọn bán_độ,0
2506,2506,2507,tank bo = ),0
1479,1479,1480,cá_mập đu đu đu đu đu đu đu,0
483,483,484,stuck immortal chết,0
1885,1885,1886,h 2 ván xg 8 ván 2h,0
4053,4053,4054,ngài toàn bấm chuột,0
3354,3354,3355,đánh như_vầy,0
1061,1061,1062,cứu 2 anh_em kia bắt_nạt,0
221,221,222,"rank tụi , phi_vcl",1
2093,2093,2094,bắn luu video gui tao coi hộ,0
2714,2714,2715,việt nam k thua = ] ] ],0
2310,2310,2311,"nhynhy sury vẻ khoe khe bình_luận , mc concakk ko trôi",2
5207,5207,5208,tao bấm nhầm,0
2075,2075,2076,chx a,0
1901,1901,1902,vãi cặc,1
4756,4756,4757,wỷ chết tụt lolz awesome,1
6353,6353,6354,tao,0
4570,4570,4571,tp forfun roi,0
3664,3664,3665,húp awesome,0
4348,4348,4349,sim péo,0
7329,7329,7330,ko bá điền ko coi,0
4961,4961,4962,"bây dám sỉ_nhục idol kênh vcs , bá đần ko 1 blv , ngài 1 hệ tư_tưởng , ngài kẻ thống_nhất kênh chat , đem tiếng cười câu bình_luận",2
641,641,642,hình_như jampi tiền,0
1130,1130,1131,vl shotgun bắn_hụt,1
1232,1232,1233,2e : ze đi,0
6770,6770,6771,giống kết_cục gam,0
4042,4042,4043,"ngài sai , vy",0
5455,5455,5456,giúp ik tao lane,0
3342,3342,3343,đạn ak bắn nát đạn,0
4737,4737,4738,vy neva know ? awesome,0
3874,3874,3875,may gio ban vay ae ?,0
7653,7653,7654,ulti lissan trúng ae renâta trúng hãm,0
7427,7427,7428,thử e,0
4212,4212,4213,pubstorm ma may ong,0
4669,4669,4670,vcl 10 thang hack : ) ) \,1
5439,5439,5440,dame to chậm,0
5575,5575,5576,combo,0
455,455,456,"fpx cộng top 8 , tức_là 4 team đc 2 bảng",0
2567,2567,2568,thk meta phe team í out : ) ) ),0
3797,3797,3798,lineup team ngon awesome,0
4492,4492,4493,no hope ngài_awesome,0
559,559,560,dau ` tu valorant thi ` muot det,0
2490,2490,2491,t đứa fan mqks bay sqđ,0
3767,3767,3768,lắm ko hội_trưởng anti club mngu phá,0
7788,7788,7789,msi 2023,0
397,397,398,xia liquid nàoo,0
93,93,94,trol vcl,1
7899,7899,7900,k lẽ cấm băng trụ mấy pha,0
1343,1343,1344,"bắn_dở top 12 tiền , nhàn , trận bắn tầm 5p hq rung đùi 1 tỷ",0
955,955,956,minmax,0
1521,1521,1522,nổi,0
6307,6307,6308,fam lm,0
2172,2172,2173,mấy thằng stream bắn rank toàn bot khen,0
5154,5154,5155,top ko r,0
5348,5348,5349,ad nhát vãi lồn,2
4015,4015,4016,ngài kick jbo r awesome,0
6831,6831,6832,liệu gam gg ko ta ?,0
4416,4416,4417,tạm_biệt kennys,0
2496,2496,2497,"t_thấy jiro gánh team bâng tạ , red tạ , cá tạ m chửi ? lạ",0
3181,3181,3182,nade ? ?,0
3441,3441,3442,đù model le tank,1
1080,1080,1081,ronaldo ferdinan = ) ),0
1297,1297,1298,all in sgp - tin vào bâng,0
1175,1175,1176,toi flash zo dau nhatthong,0
8035,8035,8036,choáng 2 choáng 3 đéo : ) ),1
3135,3135,3136,cáp mô cồn,0
4575,4575,4576,tp set quckcast ta,0
3456,3456,3457,đúng r balanar,0
5673,5673,5674,đi mid_lộ,0
5093,5093,5094,tao def top,0
4005,4005,4006,ngài farm hủy_diệt vl,1
3500,3500,3501,farm tiếp đi,0
1624,1624,1625,xui cào phím m hả,0
5431,5431,5432,3 - 0 . chia buồn gen .,0
413,413,414,na hành quen k quen,2
7005,7005,7006,công mài sắt bánh_bao trứng cút,0
2295,2295,2296,nhìn ly ly anh muốn đi tù quá .,2
6126,6126,6127,rừng combpo đỉnh vãi,0
894,894,895,ck iu dep trai zay,0
4603,4603,4604,1 - 10 incoming,0
6640,6640,6641,2 heal,0
1104,1104,1105,ghe_vl,1
7798,7798,7799,đánh top thua kèo,0
2436,2436,2437,sân_chơi qt bắn khét_lẹt,0
7184,7184,7185,vãi lồn máy_cày : ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) \,1
5210,5210,5211,,0
4323,4323,4324,sen chuột nỗi,0
7692,7692,7693,cướp,0
3036,3036,3037,bất_lực vkl,1
4112,4112,4113,rồng hổ : ) ),0
1430,1430,1431,bo may vay anh_em ? bo3 bo5 ?,0
1688,1688,1689,th wag đơm th e vọt,0
3527,3527,3528,game đầu bắn_cs2,0
4107,4107,4108,mod mỏ hỗn dạo anh_em,2
6747,6747,6748,,0
3695,3695,3696,kệ mẹ,2
2428,2428,2429,rồng gánh,0
2662,2662,2663,ủng_hộ  ,0
1761,1761,1762,evos no1,0
4831,4831,4832,chó hưởng,0
545,545,546,ko save op = ) ),0
3228,3228,3229,nhẫn mana farm vl awesome,1
5292,5292,5293,ngon cơm,0
3900,3900,3901,mệt lol,1
6837,6837,6838,dc ko,0
2807,2807,2808,@ modafu_showmatch,0
1242,1242,1243,4 team xưởng,0
2372,2372,2373,phát,0
6144,6144,6145,tao sp,0
5750,5750,5751,ad,0
3786,3786,3787,skadi am nổ phát chết team,0
3929,3929,3930,mr hổ cứu chúa vl,1
6024,6024,6025,tưởng đẩy vce,0
3077,3077,3078,"bố s1mple smithzz , kia bodyy",0
1603,1603,1604,vgm ko,0
6546,6546,6547,đéo đánh,1
3515,3515,3516,g thọ = gà,0
1089,1089,1090,chúng tớ là fan anh horizon,0
6489,6489,6490,lồn bá đần lẹo lưỡi,2
4898,4898,4899,spam bản_quyền đ,1
5241,5241,5242,ff thoi,0
872,872,873,r : ) ) ) ) ),0
7577,7577,7578,cười,0
2851,2851,2852,1k mmr 2tr : v,0
1861,1861,1862,gặp c4 2 viên kìa ngồi king,0
375,375,376,nói : v chiếm chỗ đẹp site bắn,0
8029,8029,8030,nát,0
5660,5660,5661,tí out,0
5155,5155,5156,gank nè j4,0
5957,5957,5958,hôm_qua ngon,0
1180,1180,1181,ult the ma keu loi = ) ) ),0
7106,7106,7107,căng mắt hài vãi lồn = ) ) ) ) ) ) ),1
4379,4379,4380,smoyaaaaaaaaaaaa,0
4726,4726,4727,vũ_điệu xe_tăng,0
7799,7799,7800,thua 100 lính chơi_bời,0
7261,7261,7262,nguyện bắn tùm_lum,2
2402,2402,2403,ráng đề sgp,0
7811,7811,7812,vãi lồn jax wukong tí nx ad ko đc bắn,1
1764,1764,1765,evos vs mik,0
1928,1928,1929,hev kh cửa vs fl,0
5192,5192,5193,mẹ ad gà,2
1691,1691,1692,derke ae,0
7348,7348,7349,vayne đấy ko đc bắn,0
6291,6291,6292,vl team ap,1
5557,5557,5558,team ngu giốt vãi lồn,2
7563,7563,7564,giỡn_mặt,0
6090,6090,6091,đánh ff con_mẹ mày đi sủa lắm,1
350,350,351,bravef main sova,0
6241,6241,6242,j4,0
4867,4867,4868,chết,0
4661,4661,4662,vẩy ác,0
482,482,483,công_nhận gái xinh : ),0
6880,6880,6881,gen gam dc cúp khôn dại chợ,0
6410,6410,6411,giết 1 thằng,0
7918,7918,7919,lùa gà r : ) ),0
4223,4223,4224,quá tuyệt_vời,0
6844,6844,6845,lag,0
2606,2606,2607,toang kkk,0
4451,4451,4452,team ngài tệ_nạn,2
295,295,296,chúc ỉa_chảy dui dẻ,2
7808,7808,7809,"2 đội chia tiền quán nướng , đi quốc_tế lót dép tốn tiền máy_bay : ) ) ) ) )",0
3804,3804,3805,lò_xo vui awesome,0
6933,6933,6934,hệ tâm_linh,0
1444,1444,1445,bọn này giờ đưa quần_lót mc ly ly ra là tỉnh à,2
7559,7559,7560,bl chán ghê,2
3413,3413,3414,dive trụ 4,0
5615,5615,5616,học lớp mấy,0
5130,5130,5131,,0
53,53,54,t đồ r,2
7481,7481,7482,qq v ?,1
4841,4841,4842,thua lane ngu lồn sủa d it mẹ mày,2
1744,1744,1745,elsu ghê_vc,1
5336,5336,5337,thua,0
2110,2110,2111,lyly lồn,2
5285,5285,5286,bắt lẻ,0
456,456,457,zeta vòng bảng cút k top 8 đc,0
683,683,684,phantom bắn mấy map oánh tầm thoy,0
7907,7907,7908,cười cặc v ? ? ? ?,1
7739,7739,7740,gam bú cúp,1
2736,2736,2737,vua highlight việt nam c4 . vua solo chuyên_nghiệp nero . bộ_não neo sbtc . bắn tỉa heavy bảnh . đội_hình cân vfl,0
5377,5377,5378,gam thua,0
4729,4729,4730,nhảy dủ jugenaunt,0
3197,3197,3198,chôn,0
3736,3736,3737,ko showmatch mode vui vẽ ko . ex g2 vs all star,0
6979,6979,6980,gỡ,0
7685,7685,7686,gam ae,0
7660,7660,7661,mấy mùa gam lót đường giải thế_giới se lót đường gam đạp đầu vcs đấy secon,0
1775,1775,1776,fan trần bình gáy đi,0
5441,5441,5442,mày blue,0
694,694,695,: v nói_vậy xoá khẩu vandal đi = ) ),0
612,612,613,bọn hq bắn ổn phết slot play in hả mấy,0
7040,7040,7041,tiếp give away,0
4560,4560,4561,fan gl 30 awesome,0
5357,5357,5358,lính,0
2152,2152,2153,mấy cháu đ bt esport c4 c4,2
5084,5084,5085,đổi đường_cái đi thọt 2 thằng,0
3225,3225,3226,có ae viking hoàng văn thụ k,0
5561,5561,5562,sợ,0
1476,1476,1477,c4 ipad,0
3483,3483,3484,fan bòi bring oxi pls,0
1503,1503,1504,tiếng trận 4,0
2820,2820,2821,1 mạng chó = 4 awesome,2
7198,7198,7199,hôm_qua a hên đc 1 game,0
1799,1799,1800,fl mấy h đánh z ae,0
2090,2090,2091,lồn rạp xiếc 1 ff,1
5726,5726,5727,thua,0
404,404,405,fpx # 1 eu vc ko đi : ( (,0
533,533,534,mua ae,0
2674,2674,2675,vãi sát quỷ đoàn,1
5219,5219,5220,vô_danh,0
3774,3774,3775,đồi lì,0
6676,6676,6677,rác,0
5986,5986,5987,đánh,0
2368,2368,2369,pha dnp,0
5367,5367,5368,lính,0
196,196,197,khôn_vl,1
2265,2265,2266,kia sấm đánh ầm_ầm / trần_bình đánh giải tưởng nhầm lai_bâng,0
744,744,745,1sl vn ko cửa,0
5364,5364,5365,lắm vãi lồn,1
5979,5979,5980,ping cdg cno mày đi,1
4977,4977,4978,quá dốt,1
5448,5448,5449,cm ngu ak,1
7263,7263,7264,tool lốc né,0
7514,7514,7515,gun đàm khinh_thường ces kết : ) ) chuối free ces,0
3895,3895,3896,medu xanh kia tí 1 2 đồ to massage tết,0
5810,5810,5811,múa đi,0
2665,2665,2666,úp sọt chủ_lực đừng đánh tr,0
6993,6993,6994,sai .,0
2874,2874,2875,200tr ? ? ? ?,0
7230,7230,7231,nick kia thach dau chua z,0
3450,3450,3451,đừng nhắc về cô ta nữa,0
1415,1415,1416,bịp hả y ván 1,0
6538,6538,6539,14 mạng,0
7265,7265,7266,kbiet đi,0
7708,7708,7709,chơi combat tổng_rồi,0
2301,2301,2302,lyly mấy thằng bacon lo ko đánh nổi ... .,0
